FECHA (YYMMDD);HORA (HHMM);;
140807;0100;5,22208;
140807;0200;5,13467;
140807;0300;4,90807;
140807;0400;4,66982;
140807;0500;4,47916;
140807;0600;4,85374;
140807;0700;5,26417;
140807;0800;5,86292;
140807;0900;6,65491;
140807;1000;8,98416;
140807;1100;9,93166;
140807;1200;10,5808;
140807;1300;10,8783;
140807;1400;10,7575;
140807;1500;11,0492;
140807;1600;9,4325;
140807;1700;8,69499;
140807;1800;7,78017;
140807;1900;6,93317;
140807;2000;6,35941;
140807;2100;6,06641;
140807;2200;6,61182;
140807;2300;6,72083;
140808;0000;7,18858;
140808;0100;8,95749;
140808;0200;8,71832;
140808;0300;9,16832;
140808;0400;9,26166;
140808;0500;8,80916;
140808;0600;9,70166;
140808;0700;10,005;
140808;0800;10,215;
140808;0900;11,1042;
140808;1000;12,8592;
140808;1100;14,0133;
140808;1200;14,015;
140808;1300;14,0358;
140808;1400;12,7775;
140808;1500;9,44749;
140808;1600;8,4375;
140808;1700;7,68625;
140808;1800;7,23967;
140808;1900;6,70575;
140808;2000;5,89117;
140808;2100;4,89108;
140808;2200;4,222;
140808;2300;3,349;
140809;0000;3,227;
140809;0100;3,308;
140809;0200;3,33633;
140809;0300;3,78833;
140809;0400;3,57225;
140809;0500;3,40067;
140809;0600;3,215;
140809;0700;3,10875;
140809;0800;2,804;
140809;0900;5,2785;
140809;1000;5,56207;
140809;1100;6,084;
140809;1200;6,52742;
140809;1300;8,0015;
140809;1400;7,32783;
140809;1500;6,73991;
140809;1600;5,23367;
140809;1700;4,15533;
140809;1800;3,684;
140809;1900;3,54275;
140809;2000;3,06875;
140809;2100;3,19342;
140809;2200;3,33283;
140809;2300;3,74367;
140810;0000;4,48742;
140810;0100;4,44767;
140810;0200;3,84275;
140810;0300;3,768;
140810;0400;3,61258;
140810;0500;3,79842;
140810;0600;4,15549;
140810;0700;4,14883;
140810;0800;4,13116;
140810;0900;5,86458;
140810;1000;7,07191;
140810;1100;7,77425;
140810;1200;7,70842;
140810;1300;7,88258;
140810;1400;7,60183;
140810;1500;7,26375;
140810;1600;6,59499;
140810;1700;5,65041;
140810;1800;4,92941;
140810;1900;4,52308;
140810;2000;4,24474;
140810;2100;4,2575;
140810;2200;4,52483;
140810;2300;4,74142;
140811;0000;4,45192;
140811;0100;4,14283;
140811;0200;4,21325;
140811;0300;4,28716;
140811;0400;4,05817;
140811;0500;4,40067;
140811;0600;4,59557;
140811;0700;5,22258;
140811;0800;4,42867;
140811;0900;3,87433;
140811;1000;3,54408;
140811;1100;4,07191;
140811;1200;2,86342;
140811;1300;3,83975;
140811;1400;5,68333;
140811;1500;6,058;
140811;1600;5,70417;
140811;1700;4,32516;
140811;1800;1,9765;
140811;1900;1,96683;
140811;2000;2,72633;
140811;2100;2,57042;
140811;2200;2,25133;
140811;2300;2,08267;
140812;0000;2,3895;
140812;0100;2,37908;
140812;0200;2,87408;
140812;0300;3,32733;
140812;0400;3,76725;
140812;0500;3,82542;
140812;0600;4,02225;
140812;0700;4,04308;
140812;0800;4,36892;
140812;0900;6,22017;
140812;1000;7,58417;
140812;1100;7,08433;
140812;1200;7,03432;
140812;1300;7,25458;
140812;1400;7,68858;
140812;1500;7,50957;
140812;1600;6,26617;
140812;1700;5,57224;
140812;1800;5,22157;
140812;1900;4,94175;
140812;2000;4,81817;
140812;2100;4,49508;
140812;2200;4,23025;
140812;2300;3,814;
140813;0000;3,62658;
140813;0100;3,834;
140813;0200;3,74808;
140813;0300;3,71383;
140813;0400;3,77367;
140813;0500;3,81425;
140813;0600;3,82317;
140813;0700;3,54517;
140813;0800;3,77992;
140813;0900;4,93542;
140813;1000;6,08241;
140813;1100;6,67058;
140813;1200;6,48217;
140813;1300;6,55833;
140813;1400;7,39242;
140813;1500;7,96225;
140813;1600;7,24574;
140813;1700;6,15224;
140813;1800;5,55267;
140813;1900;5,396;
140813;2000;4,38216;
140813;2100;4,14532;
140813;2200;4,43058;
140813;2300;3,94108;
140814;0000;3,586;
140814;0100;3,41575;
140814;0200;3,64758;
140814;0300;3,50525;
140814;0400;3,182;
140814;0500;3,00083;
140814;0600;3,09367;
140814;0700;3,56058;
140814;0800;3,67342;
140814;0900;5,67583;
140814;1000;7,04175;
140814;1100;7,68792;
140814;1200;8,71291;
140814;1300;8,30257;
140814;1400;9,80832;
140814;1500;9,15916;
140814;1600;7,53908;
140814;1700;6,43092;
140814;1800;5,47842;
140814;1900;4,81432;
140814;2000;4,884;
140814;2100;5,47583;
140814;2200;5,87558;
140814;2300;5,78683;
140815;0000;5,50941;
140815;0100;5,28242;
140815;0200;5,35941;
140815;0300;5,41908;
140815;0400;5,41908;
140815;0500;5,56592;
140815;0600;5,42825;
140815;0700;5,36992;
140815;0800;6,21632;
140815;0900;7,49617;
140815;1000;9,13582;
140815;1100;9,69499;
140815;1200;10,2917;
140815;1300;10,2025;
140815;1400;9,94083;
140815;1500;9,59332;
140815;1600;9,25417;
140815;1700;7,8565;
140815;1800;7,61892;
140815;1900;7,14333;
140815;2000;6,33949;
140815;2100;5,93017;
140815;2200;5,7855;
140815;2300;5,84108;
140816;0000;5,64342;
140816;0100;5,73042;
140816;0200;5,85933;
140816;0300;6,34132;
140816;0400;7,2765;
140816;0500;7,93642;
140816;0600;8,12508;
140816;0700;8,29749;
140816;0800;8,68141;
140816;0900;9,37749;
140816;1000;10,2208;
140816;1100;11,3492;
140816;1200;13,8542;
140816;1300;14,4858;
140816;1400;13,9558;
140816;1500;13,8133;
140816;1600;11,6808;
140816;1700;10,9858;
140816;1800;10,4683;
140816;1900;10,1283;
140816;2000;9,86249;
140816;2100;9,01833;
140816;2200;8,4825;
140816;2300;8,37166;
140817;0000;8,05025;
140817;0100;7,56125;
140817;0200;7,52892;
140817;0300;7,6535;
140817;0400;7,77833;
140817;0500;8,70499;
140817;0600;10,2425;
140817;0700;11,0258;
140817;0800;11,19;
140817;0900;11,2733;
140817;1000;12,1225;
140817;1100;13,3783;
140817;1200;13,6108;
140817;1300;13,2258;
140817;1400;13,755;
140817;1500;13,0608;
140817;1600;12,64;
140817;1700;12,6233;
140817;1800;11,7417;
140817;1900;10,6533;
140817;2000;9,94167;
140817;2100;9,3575;
140817;2200;8,83499;
140817;2300;8,65332;
140818;0000;8,57582;
140818;0100;8,45917;
140818;0200;8,29108;
140818;0300;7,85158;
140818;0400;7,27067;
140818;0500;6,56308;
140818;0600;6,16267;
140818;0700;5,8725;
140818;0800;5,67542;
140818;0900;5,8465;
140818;1000;6,51092;
140818;1100;7,13592;
140818;1200;8,54924;
140818;1300;10,4333;
140818;1400;10,2375;
140818;1500;10,1817;
140818;1600;9,30916;
140818;1700;8,23807;
140818;1800;7,03732;
140818;1900;6,81982;
140818;2000;6,59317;
140818;2100;6,18625;
140818;2200;6,00108;
140818;2300;5,226;
140819;0000;4,44542;
140819;0100;4,54366;
140819;0200;4,64474;
140819;0300;4,75017;
140819;0400;4,7645;
140819;0500;4,79742;
140819;0600;4,82816;
140819;0700;4,76842;
140819;0800;4,64583;
140819;0900;5,01533;
140819;1000;5,87608;
140819;1100;6,826;
140819;1200;7,57816;
140819;1300;7,80132;
140819;1400;8,11275;
140819;1500;8,38083;
140819;1600;8,42;
140819;1700;7,90282;
140819;1800;7,13007;
140819;1900;6,65266;
140819;2000;6,046;
140819;2100;6,13683;
140819;2200;5,59467;
140819;2300;5,59633;
140820;0000;5,606;
140820;0100;5,69067;
140820;0200;5,9455;
140820;0300;5,88982;
140820;0400;5,70192;
140820;0500;5,58366;
140820;0600;5,29057;
140820;0700;6,96725;
140820;0800;8,11867;
140820;0900;7,25816;
140820;1000;8,59441;
140820;1100;9,09833;
140820;1200;9,98666;
140820;1300;10,6692;
140820;1400;11,015;
140820;1500;10,6433;
140820;1600;10,7208;
140820;1700;10,8942;
140820;1800;8,47166;
140820;1900;7,58875;
140820;2000;7,213;
140820;2100;7,21841;
140820;2200;6,90157;
140820;2300;6,60583;
140821;0000;6,74541;
140821;0100;6,07825;
140821;0200;5,06958;
140821;0300;4,99075;
140821;0400;4,87099;
140821;0500;4,43958;
140821;0600;4,36867;
140821;0700;4,66692;
140821;0800;4,93607;
140821;0900;5,75542;
140821;1000;7,34467;
140821;1100;9,07082;
140821;1200;10,5983;
140821;1300;11,1442;
140821;1400;10,8658;
140821;1500;11,7917;
140821;1600;12,305;
140821;1700;10,8642;
140821;1800;8,81409;
140821;1900;7,38892;
140821;2000;6,33057;
140821;2100;5,86266;
140821;2200;5,089;
140821;2300;4,81292;
140822;0000;4,49617;
140822;0100;3,96825;
140822;0200;3,14267;
140822;0300;2,71358;
140822;0400;2,18258;
140822;0500;2,28567;
140822;0600;2,56733;
140822;0700;2,75283;
140822;0800;3,35908;
140822;0900;4,02332;
140822;1000;4,48232;
140822;1100;4,79533;
140822;1200;5,51241;
140822;1300;5,23466;
140822;1400;5,71725;
140822;1500;6,35592;
140822;1600;6,58075;
140822;1700;6,55067;
140822;1800;6,38692;
140822;1900;6,39325;
140822;2000;6,31617;
140822;2100;6,32732;
140822;2200;6,16125;
140822;2300;6,056;
140823;0000;5,84617;
140823;0100;5,99258;
140823;0200;6,0295;
140823;0300;6,05824;
140823;0400;6,04992;
140823;0500;6,04667;
140823;0600;6,14899;
140823;0700;5,90242;
140823;0800;5,89883;
140823;0900;6,15517;
140823;1000;6,43533;
140823;1100;6,61874;
140823;1200;6,58133;
140823;1300;7,08492;
140823;1400;7,21066;
140823;1500;7,31149;
140823;1600;7,50282;
140823;1700;7,57932;
140823;1800;7,27058;
140823;1900;7,2055;
140823;2000;7,1965;
140823;2100;6,89957;
140823;2200;6,65433;
140823;2300;6,20025;
140824;0000;5,28175;
140824;0100;5,44317;
140824;0200;5,55283;
140824;0300;5,48308;
140824;0400;5,18108;
140824;0500;5,27517;
140824;0600;5,34417;
140824;0700;5,438;
140824;0800;5,90475;
140824;0900;6,94949;
140824;1000;7,05682;
140824;1100;7,91824;
140824;1200;8,57999;
140824;1300;8,72499;
140824;1400;;
140824;1500;;
140824;1600;9,93091;
140824;1700;9,30916;
140824;1800;8,41257;
140824;1900;7,47117;
140824;2000;7,449;
140824;2100;6,29883;
140824;2200;5,73425;
140824;2300;4,91441;
140825;0000;4,90266;
140825;0100;4,66724;
140825;0200;4,40025;
140825;0300;3,23592;
140825;0400;2,4115;
140825;0500;2,87008;
140825;0600;2,33292;
140825;0700;1,45983;
140825;0800;3,61575;
140825;0900;5,69167;
140825;1000;8,40341;
140825;1100;9,66167;
140825;1200;11,2392;
140825;1300;12,8367;
140825;1400;12,5267;
140825;1500;12,3633;
140825;1600;13,5583;
140825;1700;12,0008;
140825;1800;9,00499;
140825;1900;7,862;
140825;2000;6,70608;
140825;2100;5,53167;
140825;2200;4,35142;
140825;2300;3,77825;
140826;0000;3,17417;
140826;0100;2,3805;
140826;0200;3,01167;
140826;0300;2,75542;
140826;0400;1,95667;
140826;0500;1,68325;
140826;0600;1,49783;
140826;0700;1,90042;
140826;0800;2,36283;
140826;0900;2,80308;
140826;1000;3,32092;
140826;1100;4,08282;
140826;1200;4,823;
140826;1300;6,2185;
140826;1400;8,69025;
140826;1500;10,08;
140826;1600;10,8517;
140826;1700;10,3967;
140826;1800;7,65075;
140826;1900;5,94508;
140826;2000;4,97675;
140826;2100;3,9825;
140826;2200;3,49033;
140826;2300;2,59867;
140827;0000;1,85017;
140827;0100;1,63717;
140827;0200;1,24883;
140827;0300;1,14533;
140827;0400;0,787999;
140827;0500;0,528916;
140827;0600;0,23175;
140827;0700;0,0841666;
140827;0800;0,897332;
140827;0900;2,44;
140827;1000;4,19907;
140827;1100;6,05633;
140827;1200;8,444;
140827;1300;10,96;
140827;1400;12,2725;
140827;1500;11,5117;
140827;1600;12,3525;
140827;1700;11,6142;
140827;1800;9,72333;
140827;1900;8,67499;
140827;2000;7,77399;
140827;2100;7,68242;
140827;2200;7,66949;
140827;2300;7,23441;
140828;0000;6,67933;
140828;0100;6,1615;
140828;0200;5,92458;
140828;0300;6,099;
140828;0400;6,16067;
140828;0500;5,71792;
140828;0600;5,27341;
140828;0700;4,62983;
140828;0800;6,94408;
140828;0900;9,76166;
140828;1000;11,4658;
140828;1100;13,5592;
140828;1200;14,5175;
140828;1300;14,0367;
140828;1400;15,0367;
140828;1500;14,9258;
140828;1600;13,725;
140828;1700;12,76;
140828;1800;8,96666;
140828;1900;7,69807;
140828;2000;6,58458;
140828;2100;5,33907;
140828;2200;3,92175;
140828;2300;3,37867;
140829;0000;1,97483;
140829;0100;1,51292;
140829;0200;1,44525;
140829;0300;1,20317;
140829;0400;1,2805;
140829;0500;0,716083;
140829;0600;1,46867;
140829;0700;1,54908;
140829;0800;2,17158;
140829;0900;2,88625;
140829;1000;4,23074;
140829;1100;5,77882;
140829;1200;7,24567;
140829;1300;8,56342;
140829;1400;10,0525;
140829;1500;9,37917;
140829;1600;9,32582;
140829;1700;9,24083;
140829;1800;8,82082;
140829;1900;7,84441;
140829;2000;7,15558;
140829;2100;6,60817;
140829;2200;5,91982;
140829;2300;5,42825;
140830;0000;5,25525;
140830;0100;4,82674;
140830;0200;5,11066;
140830;0300;5,16083;
140830;0400;4,8575;
140830;0500;4,97625;
140830;0600;4,80208;
140830;0700;4,82066;
140830;0800;5,12208;
140830;0900;5,80633;
140830;1000;6,54932;
140830;1100;8,17049;
140830;1200;8,41916;
140830;1300;8,67499;
140830;1400;11,4533;
140830;1500;11,4767;
140830;1600;11,1717;
140830;1700;10,045;
140830;1800;8,34682;
140830;1900;8,04683;
140830;2000;8,25749;
140830;2100;8,1185;
140830;2200;7,4425;
140830;2300;7,286;
140831;0000;7,347;
140831;0100;7,383;
140831;0200;7,60725;
140831;0300;7,3955;
140831;0400;6,34499;
140831;0500;5,61233;
140831;0600;5,19167;
140831;0700;5,12424;
140831;0800;5,01117;
140831;0900;7,33725;
140831;1000;10,1675;
140831;1100;11,4758;
140831;1200;12,1967;
140831;1300;13,22;
140831;1400;14,7408;
140831;1500;14,825;
140831;1600;14,0625;
140831;1700;13,1417;
140831;1800;11,555;
140831;1900;9,96082;
140831;2000;8,765;
140831;2100;8,35808;
140831;2200;7,62183;
140831;2300;7,01333;
140901;0000;6,31508;
140901;0100;6,33849;
140901;0200;6,0395;
140901;0300;5,5015;
140901;0400;5,77541;
140901;0500;5,76707;
140901;0600;5,904;
140901;0700;5,64992;
140901;0800;6,18324;
140901;0900;7,48524;
140901;1000;8,47832;
140901;1100;9,21832;
140901;1200;11,235;
140901;1300;10,5225;
140901;1400;10,785;
140901;1500;10,5458;
140901;1600;9,64082;
140901;1700;8,95999;
140901;1800;8,56667;
140901;1900;8,37332;
140901;2000;7,63332;
140901;2100;6,73533;
140901;2200;6,48174;
140901;2300;6,48475;
140902;0000;6,21667;
140902;0100;5,20875;
140902;0200;5,01642;
140902;0300;5,11525;
140902;0400;4,89017;
140902;0500;4,37032;
140902;0600;4,84441;
140902;0700;5,18932;
140902;0800;5,92342;
140902;0900;7,11567;
140902;1000;8,94749;
140902;1100;10,515;
140902;1200;10,8317;
140902;1300;12,0892;
140902;1400;14,4417;
140902;1500;13,6525;
140902;1600;11,9875;
140902;1700;10,8325;
140902;1800;9,81999;
140902;1900;9,36749;
140902;2000;9,04332;
140902;2100;8,86667;
140902;2200;7,98891;
140902;2300;7,13083;
140903;0000;6,48708;
140903;0100;5,44691;
140903;0200;5,07658;
140903;0300;4,67966;
140903;0400;4,47783;
140903;0500;4,77417;
140903;0600;4,98299;
140903;0700;5,06882;
140903;0800;5,27007;
140903;0900;5,91675;
140903;1000;7,34083;
140903;1100;8,56932;
140903;1200;9,11417;
140903;1300;9,68916;
140903;1400;11,3558;
140903;1500;13,205;
140903;1600;12,8908;
140903;1700;10,915;
140903;1800;10,2717;
140903;1900;9,47583;
140903;2000;8,86333;
140903;2100;8,26582;
140903;2200;8,00475;
140903;2300;7,82024;
140904;0000;6,947;
140904;0100;6,26208;
140904;0200;5,68166;
140904;0300;5,83508;
140904;0400;5,96391;
140904;0500;4,9875;
140904;0600;4,53483;
140904;0700;4,39516;
140904;0800;6,55299;
140904;0900;7,98808;
140904;1000;9,53917;
140904;1100;11,4158;
140904;1200;15,6767;
140904;1300;18,29;
140904;1400;17,8475;
140904;1500;15,6775;
140904;1600;15,4758;
140904;1700;14,2842;
140904;1800;11,3967;
140904;1900;9,58832;
140904;2000;8,01392;
140904;2100;6,89158;
140904;2200;5,90874;
140904;2300;5,13267;
140905;0000;4,13258;
140905;0100;3,39575;
140905;0200;2,9285;
140905;0300;3,28733;
140905;0400;3,18408;
140905;0500;3,72242;
140905;0600;4,0525;
140905;0700;4,29099;
140905;0800;4,51417;
140905;0900;5,38617;
140905;1000;5,86742;
140905;1100;6,311;
140905;1200;7,23417;
140905;1300;8,34024;
140905;1400;9,36499;
140905;1500;10,855;
140905;1600;9,70332;
140905;1700;9,61667;
140905;1800;9,31332;
140905;1900;8,9375;
140905;2000;8,62332;
140905;2100;8,27499;
140905;2200;8,06667;
140905;2300;7,92999;
140906;0000;7,53133;
140906;0100;7,57158;
140906;0200;7,21391;
140906;0300;6,45016;
140906;0400;5,77399;
140906;0500;5,60574;
140906;0600;5,6365;
140906;0700;5,52792;
140906;0800;6,09858;
140906;0900;8,2475;
140906;1000;10,4042;
140906;1100;11,095;
140906;1200;12,8517;
140906;1300;13,3175;
140906;1400;14,3958;
140906;1500;12,6525;
140906;1600;10,9042;
140906;1700;10,0817;
140906;1800;9,04332;
140906;1900;8,23482;
140906;2000;7,62257;
140906;2100;7,24149;
140906;2200;6,97683;
140906;2300;6,81207;
140907;0000;6,62016;
140907;0100;6,45167;
140907;0200;6,16433;
140907;0300;5,58092;
140907;0400;5,26733;
140907;0500;5,69682;
140907;0600;5,86583;
140907;0700;5,84733;
140907;0800;6,75158;
140907;0900;9,16916;
140907;1000;9,75333;
140907;1100;9,98332;
140907;1200;10,8117;
140907;1300;11,4075;
140907;1400;11,2767;
140907;1500;11,7567;
140907;1600;10,8517;
140907;1700;9,89749;
140907;1800;8,00349;
140907;1900;7,83707;
140907;2000;7,201;
140907;2100;6,19341;
140907;2200;5,90783;
140907;2300;5,83533;
140908;0000;5,08658;
140908;0100;5,07092;
140908;0200;4,17149;
140908;0300;2,66733;
140908;0400;2,31683;
140908;0500;2,90775;
140908;0600;2,9565;
140908;0700;3,03333;
140908;0800;3,1965;
140908;0900;2,78142;
140908;1000;2,93908;
140908;1100;4,52958;
140908;1200;5,8345;
140908;1300;7,29317;
140908;1400;7,18224;
140908;1500;6,79175;
140908;1600;6,199;
140908;1700;5,30208;
140908;1800;4,57449;
140908;1900;4,25182;
140908;2000;4,58791;
140908;2100;4,69341;
140908;2200;4,73875;
140908;2300;4,49516;
140909;0000;3,69558;
140909;0100;3,83308;
140909;0200;4,028;
140909;0300;3,44692;
140909;0400;3,72642;
140909;0500;3,52083;
140909;0600;3,20283;
140909;0700;3,17658;
140909;0800;3,05917;
140909;0900;6,77858;
140909;1000;6,80958;
140909;1100;6,95942;
140909;1200;6,74683;
140909;1300;6,06142;
140909;1400;6,65891;
140909;1500;6,54967;
140909;1600;6,85083;
140909;1700;5,51991;
140909;1800;4,68192;
140909;1900;4,32442;
140909;2000;4,08433;
140909;2100;3,93433;
140909;2200;3,85258;
140909;2300;3,73467;
140910;0000;3,51033;
140910;0100;3,98;
140910;0200;3,92;
140910;0300;3,88375;
140910;0400;3,88775;
140910;0500;4,04932;
140910;0600;3,85325;
140910;0700;4,2485;
140910;0800;4,78875;
140910;0900;5,57616;
140910;1000;6,31966;
140910;1100;6,99942;
140910;1200;8,51141;
140910;1300;8,94666;
140910;1400;10,2383;
140910;1500;9,91582;
140910;1600;9,14832;
140910;1700;8,15717;
140910;1800;6,80708;
140910;1900;6,11217;
140910;2000;6,09517;
140910;2100;6,22208;
140910;2200;5,98582;
140910;2300;5,62524;
140911;0000;5,55575;
140911;0100;5,35149;
140911;0200;5,32283;
140911;0300;4,91566;
140911;0400;4,71033;
140911;0500;4,39608;
140911;0600;4,92342;
140911;0700;5,11082;
140911;0800;6,07233;
140911;0900;8,15633;
140911;1000;9,08783;
140911;1100;9,17;
140911;1200;8,90999;
140911;1300;8,49582;
140911;1400;8,24466;
140911;1500;8,22249;
140911;1600;8,06833;
140911;1700;8,02966;
140911;1800;7,51433;
140911;1900;7,49667;
140911;2000;6,97433;
140911;2100;6,81049;
140911;2200;6,45341;
140911;2300;6,99808;
140912;0000;6,70425;
140912;0100;6,61783;
140912;0200;6,50391;
140912;0300;6,55457;
140912;0400;6,1375;
140912;0500;5,63699;
140912;0600;4,40067;
140912;0700;3,88658;
140912;0800;5,56358;
140912;0900;6,26442;
140912;1000;7,05424;
140912;1100;6,94682;
140912;1200;7,299;
140912;1300;7,63866;
140912;1400;8,99791;
140912;1500;9,01166;
140912;1600;7,837;
140912;1700;6,95858;
140912;1800;6,31467;
140912;1900;6,06167;
140912;2000;6,0255;
140912;2100;5,41733;
140912;2200;4,93066;
140912;2300;4,77933;
140913;0000;4,87807;
140913;0100;4,67133;
140913;0200;4,81699;
140913;0300;4,94783;
140913;0400;5,1885;
140913;0500;5,37025;
140913;0600;5,57433;
140913;0700;5,65549;
140913;0800;6,19442;
140913;0900;7,06283;
140913;1000;8,05417;
140913;1100;9,01582;
140913;1200;10,045;
140913;1300;10,8167;
140913;1400;10,1642;
140913;1500;9,42249;
140913;1600;9,23332;
140913;1700;8,89667;
140913;1800;8,53249;
140913;1900;8,25749;
140913;2000;7,82533;
140913;2100;7,244;
140913;2200;6,60042;
140913;2300;6,92992;
140914;0000;7,63667;
140914;0100;7,82892;
140914;0200;8,09024;
140914;0300;8,14166;
140914;0400;8,09392;
140914;0500;7,823;
140914;0600;8,02483;
140914;0700;9,09166;
140914;0800;9,82416;
140914;0900;9,75417;
140914;1000;10,8042;
140914;1100;11,5275;
140914;1200;11,73;
140914;1300;12,9408;
140914;1400;14,8833;
140914;1500;15,0533;
140914;1600;14,0525;
140914;1700;12,0883;
140914;1800;10,2475;
140914;1900;10,2925;
140914;2000;9,87582;
140914;2100;8,76833;
140914;2200;8,08025;
140914;2300;7,90717;
140915;0000;7,78925;
140915;0100;8,00424;
140915;0200;8,06816;
140915;0300;7,85799;
140915;0400;7,689;
140915;0500;7,103;
140915;0600;6,77533;
140915;0700;7,26566;
140915;0800;7,86158;
140915;0900;8,55417;
140915;1000;9,81332;
140915;1100;11,0167;
140915;1200;12,4492;
140915;1300;12,6333;
140915;1400;12,5708;
140915;1500;12,1117;
140915;1600;10,865;
140915;1700;9,81416;
140915;1800;9,35999;
140915;1900;8,86583;
140915;2000;8,28999;
140915;2100;7,89857;
140915;2200;8,11757;
140915;2300;8,01024;
140916;0000;8,202;
140916;0100;7,69949;
140916;0200;7,50616;
140916;0300;7,49075;
140916;0400;7,94542;
140916;0500;7,91982;
140916;0600;7,39191;
140916;0700;7,57082;
140916;0800;8,94083;
140916;0900;10,0083;
140916;1000;11,2675;
140916;1100;11,6208;
140916;1200;11,2208;
140916;1300;11,3983;
140916;1400;10,7267;
140916;1500;10,1383;
140916;1600;9,57832;
140916;1700;8,71332;
140916;1800;7,89832;
140916;1900;7,60708;
140916;2000;7,40932;
140916;2100;6,94141;
140916;2200;6,78367;
140916;2300;6,29974;
140917;0000;6,477;
140917;0100;6,27267;
140917;0200;5,876;
140917;0300;6,26482;
140917;0400;5,945;
140917;0500;6,53167;
140917;0600;6,21407;
140917;0700;7,10767;
140917;0800;8,47908;
140917;0900;9,32416;
140917;1000;9,21832;
140917;1100;8,75249;
